   10.000000000000000        1.0000000000000000        19.532304579819410     
   10.000000000000000        2.0000000000000000        19.795873692342418     
   10.000000000000000        3.0000000000000000        20.232008598688790     
   10.000000000000000        4.0000000000000000        20.720186548772233     
   10.000000000000000        5.0000000000000000        21.217820351279080     
   10.000000000000000        6.0000000000000000        21.709382421021608     
   10.000000000000000        7.0000000000000000        22.189171348806106     
   10.000000000000000        8.0000000000000000        22.655183165423164     
   10.000000000000000        9.0000000000000000        23.106890580358623     
   10.000000000000000        10.000000000000000        23.544391830637551     
   10.000000000000000        11.000000000000000        23.968061210786203     
   10.000000000000000        12.000000000000000        24.378395349335708     
   10.000000000000000        13.000000000000000        24.775940986946004     
   10.000000000000000        14.000000000000000        25.161258879030648     
   10.000000000000000        15.000000000000000        25.534904752042820     
   10.000000000000000        16.000000000000000        25.897418870808430     
   10.000000000000000        17.000000000000000        26.249320274353593     
   10.000000000000000        18.000000000000000        26.591103722579255     
   10.000000000000000        19.000000000000000        26.923238309220899     
   10.000000000000000        20.000000000000000        27.246167138612130     
   10.000000000000000        21.000000000000000        27.560307692380139     
   10.000000000000000        22.000000000000000        27.866052640180747     
   10.000000000000000        23.000000000000000        28.163770926421883     
   10.000000000000000        24.000000000000000        28.453809015846151     
   10.000000000000000        25.000000000000000        28.736492215983791     
   10.000000000000000        26.000000000000000        29.012126019547274     
   10.000000000000000        27.000000000000000        29.280997427997441     
   10.000000000000000        28.000000000000000        29.543376230721982     
   10.000000000000000        29.000000000000000        29.799516223838676     
   10.000000000000000        30.000000000000000        30.049656359501274     
   11.000000000000000        1.0000000000000000        17.576183484575406     
   11.000000000000000        2.0000000000000000        17.753241203760719     
   11.000000000000000        3.0000000000000000        18.153440941282952     
   11.000000000000000        4.0000000000000000        18.629273339943317     
   11.000000000000000        5.0000000000000000        19.126695797006448     
   11.000000000000000        6.0000000000000000        19.624939937711051     
   11.000000000000000        7.0000000000000000        20.115687806034646     
   11.000000000000000        8.0000000000000000        20.595487332037152     
   11.000000000000000        9.0000000000000000        21.062930440021546     
   11.000000000000000        10.000000000000000        21.517537217257949     
   11.000000000000000        11.000000000000000        21.959280087724476     
   11.000000000000000        12.000000000000000        22.388364606784489     
   11.000000000000000        13.000000000000000        22.805120563952148     
   11.000000000000000        14.000000000000000        23.209943830104503     
   11.000000000000000        15.000000000000000        23.603263189129503     
   11.000000000000000        16.000000000000000        23.985520365422325     
   11.000000000000000        17.000000000000000        24.357157534420967     
   11.000000000000000        18.000000000000000        24.718609368757093     
   11.000000000000000        19.000000000000000        25.070297990813433     
   11.000000000000000        20.000000000000000        25.412629864972917     
   11.000000000000000        21.000000000000000        25.745994017343360     
   11.000000000000000        22.000000000000000        26.070761174291476     
   11.000000000000000        23.000000000000000        26.387283536597060     
   11.000000000000000        24.000000000000000        26.695894988373812     
   11.000000000000000        25.000000000000000        26.996911596591907     
   11.000000000000000        26.000000000000000        27.290632297362897     
   11.000000000000000        27.000000000000000        27.577339694399853     
   11.000000000000000        28.000000000000000        27.857300916497067     
   11.000000000000000        29.000000000000000        28.130768496626644     
   11.000000000000000        30.000000000000000        28.397981246814599     
   12.000000000000000        1.0000000000000000        15.807511469096429     
   12.000000000000000        2.0000000000000000        15.877536285018577     
   12.000000000000000        3.0000000000000000        16.227337461087807     
   12.000000000000000        4.0000000000000000        16.679703699883021     
   12.000000000000000        5.0000000000000000        17.167828497739826     
   12.000000000000000        6.0000000000000000        17.665032139222461     
   12.000000000000000        7.0000000000000000        18.160008047678005     
